"T";"S";"O"
0;0.00457241528266892;0
2;0.0025567206797075;0
4;0.00701862239269004;0
6;0.00783712429549518;0
8;0.00590314770375015;0
10;0.00376454513013731;0
12;0.0117969263364193;0
14;0.020363958777893;0
16;0.0268190477275373;0
18;0.0409237165805625;0
20;0.0534146135881806;0
22;0.0720816695428105;0
24;0.0971799670984085;0
26;0.117745027958372;0
28;0.131901985190148;0
30;0.141051200965043;0
32;0.156229985263751;0
34;0.159537829112159;0
36;0.1686346212463;0
38;0.167320792412156;0
40;0.173316417710581;0
42;0.170071684576653;0
44;0.155507051256381;0
46;0.16126208748448;0
48;0.170539593589037;0
50;0.18816969277381;0
52;0.203376571240969;0
54;0.214175905414895;0
56;0.221173539503457;0
58;0.215902512785075;0
60;0.208748587536609;0
62;0.193358428229491;0
64;0.150679448294325;0
66;0.102160530658307;0
68;0.0739988363177198;0
70;0.0772380034628448;0
72;0.0973089310284467;0
74;0.116466223496583;0
76;0.140397117848266;0
78;0.178824658001192;0
80;0.230629613047186;0
82;0.253452709939992;0
84;0.244053446987897;0
86;0.2094695615241;0
88;0.167651870717452;0
90;0.115105154222045;0
92;0.0536378904287426;0
94;0.0125292562348199;0
96;0.0454930307775474;0
98;0.0421813959893568;0
100;0.0209413275556201;1
102;0.0174260740459672;1
104;0.0614720033978361;1
106;0.105388444579683;1
108;0.147862225343392;1
110;0.169669383137756;1
112;0.161586974602771;1
114;0.138365286141678;1
116;0.107476713387521;1
118;0.0533310949679087;1
120;0.0110327897044469;1
122;0.0631909944883833;1
124;0.0796284522629501;1
126;0.0636513883581607;1
128;0.0435649530189921;1
130;0.00809780555161004;1
132;0.0304819681445706;1
134;0.0811380253389706;1
136;0.111984321578448;1
138;0.120582962253684;1
140;0.111782536899167;1
142;0.0717699863700877;1
144;0.0242700521628968;1
146;0.0407507929532992;1
148;0.124393694248197;1
150;0.181853924843109;1
152;0.189222305150874;1
154;0.17264195616396;1
156;0.144532043045261;1
158;0.101192228653264;1
160;0.064879895601325;1
162;0.0200275400029937;1
164;0.00362824577549674;1
166;0.00812952890662402;1
168;0.0360017680547401;1
170;0.0725400224610808;1
172;0.131068852400537;1
174;0.209525563074546;1
176;0.244302451902175;1
178;0.240179193568774;1
180;0.207882880454511;1
182;0.157346252896958;1
184;0.10519621907553;1
186;0.0463053543043136;1
188;0.00769706832136402;1
190;0.0388277071246722;1
192;0.046411609567821;1
194;0.0365253628411753;1
196;0.0053681607783608;1
198;0.0508415295442778;1
200;0.120071468478684;1
202;0.175009035172513;1
204;0.1931306106487;1
206;0.178276340032917;1
208;0.149189354528573;1
210;0.114009748792852;1
212;0.0669642862931977;1
214;0.0285950406801498;1
216;0.00198715836268646;1
218;0.0043465668712671;1
220;0.0133579457625239;1
222;0.0410357695691184;1
224;0.0859692419449751;1
226;0.152927041740132;1
228;0.208651486913882;1
230;0.208886522594549;1
232;0.185606794712516;1
234;0.142908175378159;1
236;0.0963271575248063;1
238;0.0410309798857325;1
240;0.00117053624686266;1
242;0.0308638975494778;1
244;0.0303919408966015;1
246;0.0129278398915042;1
248;0.0224773645174514;1
250;0.0743409314614893;1
252;0.145938336814413;1
254;0.204569856514266;1
256;0.206552080048937;1
258;0.184292763686848;1
260;0.1421629106236;1
262;0.0959103951280126;1
264;0.0408153721421816;1
266;0.0206569342829805;1
268;0.0599987177997522;1
270;0.0837176351212004;1
272;0.0879284503622874;1
274;0.0668197228056443;1
276;0.0252684767987881;1
278;0.0386186515694007;1
280;0.103136178198903;1
282;0.122379503133158;1
284;0.105984945696019;1
286;0.0752107499775679;1
288;0.0389663873202742;1
290;0.000594565168251951;1
292;0.046641738844199;1
294;0.095303301940458;1
296;0.112526011117109;1
298;0.107910679160763;1
300;0.0892873449088036;1
302;0.0524428690317313;1
304;0.000864407664567948;1
306;0.0690121499308092;1
308;0.117845021941814;1
310;0.119802480315833;1
312;0.0901619079934245;1
314;0.0600319671918579;1
316;0.01792235717266;1
318;0.0248928538025447;1
320;0.0778863667326962;1
322;0.119921281494656;1
324;0.129228997406245;1
326;0.128131817038068;1
328;0.105332738545217;1
330;0.0634329743200419;1
332;0.00785800044934869;1
334;0.0453911031829153;1
336;0.0572224148234244;1
338;0.0360078286700338;1
340;0.00213308905969963;1
342;0.0442448949737586;1
344;0.0837222785939805;1
346;0.120800500499903;1
348;0.167414019485422;1
350;0.195159517730537;1
352;0.182085304845997;1
354;0.162178584802414;1
356;0.126165413958591;1
358;0.0757539655533207;1
360;0.00528332938904098;1
362;0.0510460194086107;1
364;0.0719211533778096;1
366;0.0589803270259179;1
368;0.0311332294929384;1
370;0.011419069964233;1
372;0.0580278112548104;1
374;0.103431172882084;1
376;0.14676599378989;1
378;0.159374988872499;1
380;0.151566638157117;1
382;0.130933390736385;1
384;0.0928624034665668;1
386;0.0405599239204475;1
388;0.0297191889274604;1
390;0.0788032888041317;1
392;0.0808816639955542;1
394;0.0513140322105516;1
396;0.0115393158358844;1
398;0.038680051110876;1
400;0.0901964843258657;1
402;0.148055726345956;1
404;0.193035874566445;1
406;0.213967563967076;1
408;0.204175371909739;1
410;0.169879140201335;1
412;0.128343472006089;1
414;0.0663193857939056;1
416;0.00314250541830135;1
418;0.0392914859831675;1
420;0.0480140286479786;1
422;0.0186368567812222;1
424;0.0210700208103517;1
