"T";"S";"O"
0;0.344789631709179;0
1;0.339992133789445;0
2;0.336059746044286;0
3;0.331419571223192;0
4;0.326858046826889;0
5;0.321981898482365;0
6;0.317341701412211;0
7;0.312308296716225;0
8;0.307825400495653;0
9;0.303185225674559;0
10;0.29941013877898;0
11;0.294534012683516;0
12;0.290208395063464;0
13;0.28556822024237;0
14;0.281163974446588;0
15;0.276917029500387;0
16;0.272355482855024;0
17;0.268580418208504;0
18;0.264176150163663;0
19;0.260086506067042;0
20;0.256311419171463;0
21;0.252143124650052;0
22;0.248053480553431;0
23;0.24380651335817;0
24;0.239795519686339;0
25;0.234998021766605;0
26;0.230436497370302;0
27;0.226740060899513;0
28;0.222650394553833;0
29;0.219032630756894;0
30;0.214942964411214;0
31;0.211246550189485;0
32;0.207314184693385;0
33;0.203696420896447;0
34;0.20031458612482;0
35;0.196696822327881;0
36;0.193708217431146;0
37;0.190719612534411;0
38;0.187809680311526;0
39;0.185607557413635;0
40;0.182854903791271;0
41;0.18057413046859;0
42;0.17868660926986;0
43;0.176956366671651;0
44;0.175147451399593;0
45;0.173338558376594;0
46;0.171372409002133;0
47;0.170035396278816;0
48;0.169012985254661;0
49;0.167518671681764;0
50;0.166260331632297;0
51;0.165631150483034;0
52;0.164294137759718;0
53;0.163429005336084;0
54;0.162406594311928;0
55;0.161148254262462;0
56;0.160047192813516;0
57;0.159103409965092;0
58;0.158002348516146;0
59;0.157058587916781;0
60;0.155878887167575;0
61;0.154541874444258;0
62;0.153519463420103;0
63;0.152339751546367;0
64;0.151238690097422;0
65;0.150216279073266;0
66;0.148643337324638;0
67;0.147384986150642;0
68;0.145812033277484;0
69;0.144396370129377;0
70;0.143295319804962;0
71;0.141722378056333;0
72;0.140306726032756;0
73;0.138891074009179;0
74;0.137711362135443;0
75;0.136138420386815;0
76;0.134958708513079;0
77;0.133464406064712;0
78;0.132048754041135;0
79;0.130947703716719;0
80;0.129296100418771;0
81;0.128273689394616;0
82;0.12725127837046;0
83;0.125914276771674;0
84;0.124891854622989;0
85;0.123554853024202;0
86;0.122925682999468;0
87;0.121510019851362;0
88;0.120880849826628;0
89;0.119858438802473;0
90;0.11915060722842;0
91;0.118521426079156;0
92;0.117813605629633;0
93;0.11718442448037;0
94;0.116633893755897;0
95;0.116083363031424;0
96;0.115611471607212;0
97;0.114982301582479;0
98;0.114589060583057;0
99;0.114195830708164;0
100;0.113645299983692;0
101;0.113016118834429;0
102;0.112780178684587;0
103;0.112150997535324;0
104;0.111679117235642;0
105;0.111443165961271;0
106;0.110735345511747;0
107;0.110263476336594;0
108;0.110106175487014;0
109;0.109476994337751;0
110;0.109162403763119;0
111;0.108611873038646;0
112;0.108375932888805;0
113;0.108375932888805;0
114;0.108061342314174;0
115;0.107746751739542;0
116;0.10735352186465;0
117;0.107038931290018;0
118;0.106802991140177;0
119;0.106409750140755;0
120;0.106252449291175;0
121;0.105072748541968;0
122;0.104443567392705;0
123;0.104207638367394;0
124;0.103657085393862;0
125;0.103342517068289;0
126;0.103185216218709;0
127;0.102556035069446;0
128;0.102713324794497;0
129;0.102477395769185;0
130;0.101612274470081;0
131;0.100983093320818;0
132;0.100589852321396;0
133;0.100117972021713;0
134;0.0998033814470818;0
135;0.0997247421468211;0
136;0.101848214619922;0
137;0.142744789080489;0
138;0.197090052202773;0
139;0.23200941686987;0
140;0.283995256244683;0
141;0.335981117868555;0
142;0.345418790609383;0
143;0.349980337254746;0
144;0.368855682736401;0
145;0.37443961815686;0
146;0.367597320437875;0
147;0.373889131930506;0
148;0.379630323702427;0
149;0.37247342428428;0
150;0.372316167932818;0
151;0.374203689131548;0
152;0.35477781292542;0
153;0.322453778782047;0
154;0.294140782808624;0
155;0.267558007184349;0
156;0.249547771877269;0
157;0.247031069529276;0
158;0.252693655374525;0
159;0.257963033593941;0
160;0.260086506067042;0
161;0.264962632162507;0
162;0.270782518857336;0
163;0.275265415077909;0
164;0.281399925720959;0
165;0.287219834664848;0
166;0.289343307137949;0
167;0.289815165188572;0
168;0.290365718162104;0
169;0.289657886588051;0
170;0.2874557414411;0
171;0.284388508368635;0
172;0.280141563422433;0
173;0.275973246651962;0
174;0.273456544303969;0
175;0.272119531580653;0
176;0.27149035043139;0
177;0.270074709532342;0
178;0.26779395845872;0
179;0.266378273061554;0
180;0.26771528578487;0
181;0.272984664004287;0
182;0.281950434196373;0
183;0.295084521158929;0
184;0.308611860245437;0
185;0.321352717333102;0
186;0.334958684595341;0
187;0.348092771557897;0
188;0.359260686896934;0
189;0.371215106483873;0
190;0.38246164999864;0
191;0.394573325937041;0
192;0.406842302725023;0
193;0.41981906658894;0
194;0.432245344226502;0
195;0.444592993688334;0
196;0.454817148428005;0
197;0.465119931343408;0
198;0.476209218506713;0
199;0.48910730969678;0
200;0.503893055579933;0
201;0.520644906339428;0
202;0.535823837599354;0
203;0.546991752938391;0
204;0.56248524139936;0
205;0.568462451192829;0
206;0.562563869575091;0
207;0.563664931024036;0
208;0.563271701149144;0
209;0.552261086659688;0
210;0.54895794681097;0
211;0.555485642830794;0
212;0.564136833572778;0
213;0.589146689697484;0
214;0.615336190948747;0
215;0.623908753515;0
216;0.639638171001281;0
217;0.657255198682529;0
218;0.65568227918296;0
219;0.663940195551933;0
220;0.693904828196894;0
221;0.712701545502818;0
222;0.722611098543328;0
223;0.746677105072431;0
224;0.764215504577948;0
225;0.76822647600072;0
226;0.779866293888498;0
227;0.792685756902834;0
228;0.794730623449263;0
229;0.798741594872035;0
230;0.803145840667817;0
231;0.79614628659737;0
232;0.784663814057291;0
233;0.76869842304758;0
234;0.742272859276649;0
235;0.713016102703861;0
236;0.687927618403424;0
237;0.659929224129162;0
238;0.632874545956145;0
239;0.612347608301072;0
240;0.588910716174054;0
241;0.556822633305051;0
242;0.525363753834372;0
243;0.497522615911571;0
244;0.475815944133702;0
245;0.465827762917461;0
246;0.469052274590448;0
247;0.481006694177388;0
248;0.5012190301333;0
249;0.521981896813685;0
250;0.538340517698288;0
251;0.553598077133946;0
252;0.564215506246628;0
253;0.569327539118345;0
254;0.570743202266452;0
255;0.571529662016236;0
256;0.570585901416871;0
257;0.57247346711372;0
258;0.579630366531866;0
259;0.586944522301474;0
260;0.593629563668997;0
261;0.600393233212251;0
262;0.605426637908237;0
263;0.610224113578912;0
264;0.614864332898124;0
265;0.618560747119853;0
266;0.620920126369206;0
267;0.621627957943259;0
268;0.623908753515;0
269;0.624537956913323;0
270;0.622886320241786;0
271;0.622729019392205;0
272;0.626897336162676;0
273;0.633110474981457;0
274;0.640267374399603;0
275;0.649154494166899;0
276;0.655603562010992;0
277;0.662603249575795;0
278;0.669996033521134;0
279;0.674400323815035;0
280;0.676051871490334;0
281;0.680928019834858;0
282;0.683208770908481;0
283;0.681793107760374;0
284;0.680220188260805;0
285;0.677939437187183;0
286;0.676287800515646;0
287;0.675186783564819;0
288;0.673849793090562;0
289;0.676838375738237;0
290;0.67904045413801;0
291;0.678961825962279;0
292;0.679984259235493;0
293;0.679512356686752;0
294;0.678568640585505;0
295;0.678804525112698;0
296;0.67502943821712;0
297;0.677782091839484;0
298;0.677310278286979;0
299;0.674321606643066;0
300;0.674950810041389;0
301;0.674085677617755;0
302;0.671962227393713;0
303;0.67125439581966;0
304;0.672198156419025;0
305;0.672040855569444;0
306;0.668187184996253;0
307;0.670232007044564;0
308;0.666771521848147;0
309;0.661738072654042;0
310;0.662524532403826;0
311;0.660637055703215;0
312;0.658906790855947;0
313;0.660479754853634;0
314;0.660715683878946;0
315;0.659771878781462;0
316;0.660243781330204;0
317;0.661423515452999;0
318;0.660558383029365;0
319;0.661266214603419;0
320;0.662445904228095;0
321;0.662681877751526;0
322;0.663075063128299;0
323;0.662445904228095;0
324;0.66323236397788;0
325;0.663389709325579;0
326;0.665041257000879;0
327;0.66551315954962;0
328;0.662603249575795;0
329;0.660243781330204;0
330;0.657884402080851;0
331;0.656625995284206;0
332;0.658041658432313;0
333;0.660794312054677;0
334;0.664018868225783;0
335;0.664097540899632;0
336;0.664569354452137;0
337;0.663075063128299;0
