"T";"S";"O"
0;0.781919283836157;0
1;0.782846632868924;0
2;0.782112697419631;0
3;0.781888199498845;0
4;0.783376793343869;0
5;0.781461653467881;0
6;0.782340649140805;0
7;0.781884745688163;0
8;0.781157717880821;0
9;0.780166473309263;0
10;0.783074584620977;0
11;0.781074826342106;0
12;0.781173260070063;0
13;0.78335088972258;0
14;0.78204362114423;0
15;0.78097984642483;0
16;0.784086552138973;0
17;0.782426994490203;0
18;0.781487557089169;0
19;0.782447717364588;0
20;0.782105789798267;0
21;0.781914103120134;0
22;0.782981331650216;0
23;0.782256030699322;0
24;0.781454745846517;0
25;0.782371733467823;0
26;0.783438961936146;0
27;0.782060890218227;0
28;0.784133178542009;0
29;0.78329217485864;0
30;0.781499645467729;0
31;0.780530850624432;0
32;0.782328560793125;0
33;0.780023140042439;0
34;0.782176592979008;0
35;0.783394062397279;0
36;0.780532577570946;0
37;0.781774223663991;0
38;0.782292295744937;0
39;0.779377276868471;0
40;0.781143902638093;0
41;0.782359645120143;0
42;0.782402817784549;0
43;0.781712055030541;0
44;0.784271331133983;0
45;0.782357918204509;0
46;0.782259484512899;0
47;0.783117757295676;0
48;0.781299324283477;0
49;0.78139775792909;0
50;0.781623982775802;0
51;0.782378641089188;0
52;0.781166352448699;0
53;0.783041773378325;0
54;0.781206071312716;0
55;0.782407998510865;0
56;0.782249123071524;0
57;0.781316593336888;0
58;0.781587717722468;0
59;0.784431933536563;0
60;0.783197195023709;0
61;0.782402817784549;0
62;0.783378520208037;0
63;0.7837204477126;0
64;0.780738079430048;0
65;0.782224946374877;0
66;0.782428721395544;0
67;0.781446111360984;0
68;0.781888199498845;0
69;0.783043500242493;0
70;0.780513581653367;0
71;0.781396031064921;0
72;0.782356191299168;0
73;0.780249364765633;0
74;0.781332135443785;0
75;0.782485709323264;0
76;0.780504947085489;0
77;0.785304021598416;0
78;0.783368158775991;0
79;0.782370006562482;0
80;0.781506553089093;0
81;0.784661612152785;0
82;0.781900287877405;0
83;0.782584143010049;0
84;0.781625709681143;0
85;0.781411573171818;0
86;0.78040305954685;0
87;0.781946914362786;0
88;0.780798521240503;0
89;0.781706874273345;0
90;0.78245635191188;0
91;0.783216190941288;0
92;0.782394183257843;0
93;0.782751652992821;0
94;0.78281209472093;0
95;0.782756833708844;0
96;0.783568479960243;0
97;0.782791371856837;0
98;0.781668882355842;0
99;0.782741291560775;0
100;0.781746593137362;0
101;0.780836513240351;0
102;0.783836150493968;0
103;0.781603259870537;0
104;0.78145647279303;0
105;0.781185348366278;0
106;0.781617075113266;0
107;0.780862416779294;0
108;0.783710086362899;0
109;0.782307837908446;0
110;0.782300930279362;0
111;0.783216190941288;0
112;0.782637677116794;0
113;0.781717235746564;0
114;0.784616712531573;0
115;0.782475347891218;0
116;0.780525669949582;0
117;0.783349162776067;0
118;0.782480528607241;0
119;0.7816533401666;0
120;0.782553058693324;0
121;0.78048595100322;0
122;0.781470288035759;0
123;0.783589202824335;0
124;0.7824788017019;0
125;0.781480649467805;0
126;0.783485588421527;0
127;0.781515187656971;0
128;0.783383700965233;0
129;0.784659885206272;0
130;0.781971091058147;0
131;0.781941733626177;0
132;0.783438961936146;0
133;0.782487436228605;0
134;0.780558481109889;0
135;0.783489042232209;0
136;0.779714023698183;0
137;0.781779404380014;0
138;0.782535789619327;0
139;0.782382094910163;0
140;0.782482255512582;0
141;0.782772375856913;0
142;0.780872778293686;0
143;0.782882897922258;0
144;0.784564905288996;0
145;0.783561572338878;0
146;0.782444263553906;0
147;0.782730930128728;0
148;0.781905468593429;0
149;0.780104304716986;0
150;0.784827395065526;0
151;0.78254615107196;0
152;0.780251091712147;0
153;0.780789886672625;0
154;0.781870930445435;0
155;0.781689605219935;0
156;0.783623741013501;0
157;0.782589323746658;0
158;0.782492616944628;0
159;0.78247362096529;0
160;0.782627315684748;0
161;0.78286908267953;0
162;0.783948399546999;0
163;0.782608319725996;0
164;0.782753379898162;0
165;0.78268775745403;0
166;0.781622255829289;0
167;0.780876232022022;0
168;0.782898440070327;0
169;0.781458199657199;0
170;0.781294143526282;0
171;0.782349283672657;0
172;0.781613621302583;0
173;0.781775950569332;0
174;0.783761893605476;0
175;0.78274992608748;0
176;0.781667155409329;0
177;0.783737716848356;0
178;0.781731050989292;0
179;0.781724143367928;0
180;0.783727355498655;0
181;0.781826030865395;0
182;0.779812457343795;0
183;0.782737837750092;0
184;0.781506553089093;0
185;0.780612015298979;0
186;0.781860569013389;0
187;0.781934826004813;0
188;0.780717356565956;0
189;0.782715387939486;0
190;0.782820729288808;0
191;0.782648038590013;0
192;0.784901652118709;0
193;0.783963941736241;0
194;0.781010930803315;0
195;0.781855388297366;0
196;0.781693059030617;0
197;0.781691332125276;0
198;0.782654946211377;0
199;0.781135268070215;0
200;0.780036955285167;0
201;0.783081492242341;0
202;0.781850207581342;0
203;0.780758802294141;0
204;0.782907074638205;0
205;0.783205829509242;0
206;0.782188681326689;0
207;0.783010688999841;0
208;0.782893259354304;0
209;0.783152295402497;0
210;0.782573781578003;0
211;0.781831211581418;0
212;0.781819123244031;0
213;0.782048801860253;0
214;0.781870930445435;0
215;0.780738079430048;0
216;0.782770648951572;0
217;0.781663701598646;0
218;0.782078159292224;0
219;0.783212737130606;0
220;0.782071251650273;0
221;0.781829484676077;0
222;0.783722174659113;0
223;0.782813821626271;0
224;0.781109364448927;0
225;0.783174745213103;0
226;0.782207677306027;0
227;0.780990207939222;0
228;0.782093701450586;0
229;0.78187956497214;0
230;0.781061011099377;0
231;0.781040288235285;0
232;0.779004264985424;0
233;0.773633584187021;0
234;0.764629491916011;0
235;0.750746886745278;0
236;0.736396291256439;0
237;0.722480871796276;0
238;0.703448631357701;0
239;0.690044385430546;0
240;0.672941091876153;0
241;0.649942145875451;0
242;0.631892510664525;0
243;0.61573039406681;0
244;0.592714172672106;0
245;0.577083935837732;0
246;0.55823647044159;0
247;0.539389026125856;0
248;0.522408336221876;0
249;0.509378831429952;0
250;0.496223244720364;0
251;0.470687471932755;0
252;0.462724706340963;0
253;0.44967620810182;0
254;0.439345838694871;0
255;0.425382092400359;0
256;0.405918088324083;0
257;0.396884669912333;0
258;0.375970080830504;0
259;0.368435605879267;0
260;0.358631951535806;0
261;0.359479847688996;0
262;0.352902043793999;0
263;0.348811011258139;0
264;0.339169718213765;0
265;0.328008696427016;0
266;0.326575355194854;0
267;0.31476851404186;0
268;0.309738012062336;0
269;0.305146193364297;0
270;0.321163255677539;0
271;0.326558111421464;0
272;0.336777935171127;0
273;0.33049715421876;0
274;0.334191031876043;0
275;0.337109487821353;0
276;0.339784465059256;0
277;0.349284182086405;0
278;0.356238439899747;0
279;0.371792702945247;0
280;0.374902864116979;0
281;0.387476484014843;0
282;0.388317465794351;0
283;0.397188607228645;0
284;0.401918586917883;0
285;0.406175395778855;0
286;0.41021984061399;0
287;0.418823303032988;0
288;0.431181038476951;0
289;0.439610060523326;0
290;0.451953988300332;0
291;0.459231176877204;0
292;0.468901856009728;0
293;0.465026686847362;0
294;0.466337403348703;0
295;0.479437717229647;0
296;0.482306107206984;0
297;0.491087425024632;0
298;0.496235344874308;0
299;0.504015048206781;0
300;0.513148661795701;0
301;0.512400918658865;0
302;0.527050263048704;0
303;0.53668122669337;0
304;0.538368418193463;0
305;0.545581712054998;0
306;0.54781459098539;0
307;0.552470346559582;0
308;0.55067090188919;0
309;0.54551954593308;0
310;0.556070943413377;0
311;0.557635510182648;0
312;0.558062072229782;0
313;0.564551781101554;0
