"T";"S";"O"
0;0.875989908039208;0
1;0.875989908039208;0
2;0.881089460613559;0
3;0.883069350074635;0
4;0.884149246530199;0
5;0.886249094279654;0
6;0.888048944360606;0
7;0.890568748066945;0
8;0.89836814372776;0
9;0.903347738013731;0
10;0.906707453633838;0
11;0.910007224092274;0
12;0.914626875548069;0
13;0.91678660049416;0
14;0.923506099699411;0
15;0.92722582611473;0
16;0.928065805993534;0
17;0.928785691653886;0
18;0.929445632152566;0
19;0.927285771276402;0
20;0.930465583446458;0
21;0.933465356236389;0
22;0.931545479902021;0
23;0.930825594241669;0
24;0.932085394147285;0
25;0.933105345441177;0
26;0.932505418069205;0
27;0.937005043271584;0
28;0.942884562598031;0
29;0.946784192463403;0
30;0.950264002301962;0
31;0.953203761965185;0
32;0.956683435873673;0
33;0.961003089660964;0
34;0.962863020833659;0
35;0.968322584203222;0
36;0.971742244985002;0
37;0.972522211737097;0
38;0.972942167693981;0
39;0.973602108192661;0
40;0.974562046359845;0
41;0.973242097397449;0
42;0.971562273569914;0
43;0.976301883314089;0
44;0.979241642977312;0
45;0.980621605066416;0
46;0.98194141809874;0
47;0.983561364729639;0
48;0.985421227937299;0
49;0.987880950551894;0
50;0.99064073880003;0
51;0.991540663840506;0
52;0.992440588880982;0
53;0.996580203288149;0
54;0.997960165377252;0
55;0.998620173840968;0
56;0.998080123665632;0
57;0.996400299838097;0
58;0.995260390255825;0
59;0.993580498463253;0
60;0.990700751926738;0
61;0.989980730336314;0
62;0.989800826886262;0
63;0.988720930430698;0
64;0.987880950551894;0
65;0.987161064891542;0
66;0.987700979136806;0
67;0.989020928099202;0
68;0.991540663840506;0
69;0.993280500794749;0
70;0.994720476010561;0
71;0.996520326091513;0
72;0.99802017850396;0
73;0.999160088086232;0
74;1;0
75;1;0
76;0.999460085754736;0
77;0.998320176172464;0
78;0.997180198625157;0
79;0.996040289042885;0
80;0.994420478342057;0
81;0.992680573422777;0
82;0.990700751926738;0
83;0.989500829217758;0
84;0.987340968341595;0
85;0.983681255052983;0
86;0.982361442020659;0
87;0.980441565686292;0
88;0.976721907236008;0
89;0.974262048691341;0
90;0.971202330739738;0
91;0.967362646036038;0
92;0.963882836197479;0
93;0.959863248043728;0
94;0.955363554876313;0
95;0.951283885630818;0
96;0.952303836924709;0
97;0.953743676210449;0
98;0.953743676210449;0
99;0.954223713259077;0
100;0.953923715590573;0
101;0.952303836924709;0
102;0.950143976048546;0
103;0.94738418780041;0
104;0.944384415010479;0
105;0.941384642220548;0
106;0.936825071856496;0
107;0.924766035535099;0
108;0.912646986086993;0
109;0.903347738013731;0
110;0.892248639859517;0
111;0.876169947419332;0
112;0.873410159171197;0
113;0.873050148375985;0
114;0.869150450545578;0
115;0.86789051470989;0
116;0.869390435087374;0
117;0.867170629049538;0
118;0.862071076475187;0
119;0.859611217930519;0
120;0.857931394102984;0
121;0.856131544022032;0
122;0.853911670019161;0
123;0.852231846191625;0
124;0.850851952067557;0
125;0.84683229594877;0
126;0.839812799075015;0
127;0.833873334586896;0
128;0.826853837713142;0
129;0.818394501553648;0
130;0.810415202442781;0
131;0.804235617482794;0
132;0.79805616845288;0
133;0.791516708627753;0
134;0.785037125999262;0
135;0.778437653047427;0
136;0.773338100473076;0
137;0.767518594273337;0
138;0.763318966739462;0
139;0.760679204744743;0
140;0.758279359326783;0
141;0.756299469865708;0
142;0.75503953403002;0
143;0.753239683949068;0
144;0.750779961334473;0
145;0.747540136037709;0
146;0.743820477587426;0
147;0.739800821468639;0
148;0.735721152223144;0
149;0.730981542478969;0
150;0.726421904149882;0
151;0.721622281278998;0
152;0.716522728704647;0
153;0.710643141413165;0
154;0.704883648340134;0
155;0.699184032463739;0
156;0.693064528595496;0
157;0.687664978352641;0
158;0.682625438904998;0
159;0.678065732610875;0
160;0.673806091950292;0
161;0.670206391788388;0
162;0.666786663041573;0
163;0.663606918836554;0
164;0.660307148378118;0
165;0.656827474469631;0
166;0.653587717137904;0
167;0.650467986059592;0
168;0.646988244186069;0
169;0.644048484522846;0
170;0.640568742649322;0
171;0.637149013902507;0
172;0.633249384037136;0
173;0.630129584993788;0
174;0.626709856246973;0
175;0.622690200128186;0
176;0.618010535545683;0
177;0.614170850841984;0
178;0.610631163806788;0
