"T";"S";"O"
0;0.696200390991556;0
1;0.696368534310606;0
2;0.696592619572286;0
3;0.696424539751468;0
4;0.695752029973499;0
5;0.695023514754669;0
6;0.693902643958643;0
7;0.692501682460076;0
8;0.69082043976427;0
9;0.68925127144842;0
10;0.687794241010759;0
11;0.686281078135771;0
12;0.684767978759016;0
13;0.682246146464423;0
14;0.67955617085078;0
15;0.676754057358949;0
16;0.674288230505219;0
17;0.672102621350494;0
18;0.669524720116808;0
19;0.666890813442259;0
20;0.66448099202939;0
21;0.66235145181376;0
22;0.660109773719942;0
23;0.658204445762456;0
24;0.655962767668638;0
25;0.654281524972832;0
26;0.652600282277026;0
27;0.650975108520314;0
28;0.649686094405239;0
29;0.648116989587621;0
30;0.646884107909872;0
31;0.645258934153161;0
32;0.643745771278173;0
33;0.642288677342279;0
34;0.640999726725436;0
35;0.639822913986781;0
36;0.638702043190755;0
37;0.637581235892962;0
38;0.636908726114994;0
39;0.636012067577113;0
40;0.635339557799144;0
41;0.634611042580313;0
42;0.633658315103338;0
43;0.632873730945413;0
44;0.632481438866451;0
45;0.631808992586714;0
46;0.631248557188702;0
47;0.630632116349827;0
48;0.630295829711726;0
49;0.62945524011294;0
50;0.628670655955015;0
51;0.627773997417134;0
52;0.627101487639165;0
53;0.626204892599517;0
54;0.624467580964617;0
55;0.622898412648767;0
56;0.620264442475986;0
57;0.618134902260356;0
58;0.615837218725676;0
59;0.613483466251901;0
60;0.609784757720421;0
61;0.605525613790929;0
62;0.600818172341612;0
63;0.595662369874238;0
64;0.590730779665009;0
65;0.585518908258542;0
66;0.581315833268144;0
67;0.577392912478519;0
68;0.573526060627989;0
69;0.569379054576685;0
70;0.565007836267236;0
71;0.560804761276838;0
72;0.556601622788207;0
73;0.552062324657941;0
74;0.547691106348492;0
75;0.542423166002931;0
76;0.537715724553614;0
77;0.533176362925115;0
78;0.528524990414892;0
79;0.5242658464854;0
80;0.520174845874957;0
81;0.515635484246459;0
82;0.511320303126988;0
83;0.507341376896502;0
84;0.502970158587053;0
85;0.498654977467583;0
86;0.494451902477185;0
87;0.490024646977758;0
88;0.485261104840231;0
89;0.481338247548839;0
90;0.477191177999302;0
91;0.472932065818926;0
92;0.468897070649346;0
93;0.464637958468969;0
94;0.460546926109411;0
95;0.456736143197975;0
96;0.452420962078504;0
97;0.448105780959034;0
98;0.443958743158614;0
99;0.439475418720093;0
100;0.435328380919673;0
101;0.431405491879164;0
102;0.427090310759694;0
103;0.423167421719186;0
104;0.419356607058634;0
105;0.413864581451392;0
106;0.40949339489106;0
107;0.402880498487793;0
108;0.395539118614811;0
109;0.393129297201942;0
110;0.39060746490735;0
111;0.386236246597901;0
112;0.380744220990659;0
113;0.376036747792227;0
114;0.373122591669555;0
115;0.368975553869135;0
116;0.363427491071915;0
117;0.357935433715558;0
118;0.353788364166021;0
119;0.350481947713504;0
120;0.346334878163967;0
121;0.340450560477763;0
122;0.335518938519418;0
123;0.33114772020997;0
124;0.326664395771449;0
125;0.321956954322132;0
126;0.316689077474802;0
127;0.312205784785398;0
128;0.308451007314824;0
129;0.304808335973322;0
130;0.300661266423786;0
131;0.296177973734381;0
132;0.292423196263807;0
133;0.289060710872195;0
134;0.285474108469788;0
135;0.281271001730273;0
136;0.277404149879743;0
137;0.273201074889345;0
138;0.269502334608749;0
139;0.265635482758219;0
140;0.262160922986651;0
141;0.258294071136121;0
142;0.254595362604641;0
143;0.25123287721303;0
144;0.247814386380556;0
145;0.244283789419011;0
146;0.2404729588839;0
147;0.236606122907928;0
148;0.233243653390875;0
149;0.229825146683843;0
150;0.226574751546746;0
151;0.222707899696216;0
152;0.218953122225642;0
153;0.215758780153081;0
154;0.212116108811579;0
155;0.208977803928996;0
156;0.20544720696745;0
157;0.201748482561412;0
158;0.198498087424315;0
159;0.194911437398233;0
160;0.191268766056731;0
161;0.187626094715229;0
162;0.18443173676811;0
163;0.181181341631012;0
164;0.177818872113959;0
165;0.174792641611332;0
166;0.171822464173241;0
167;0.167843522068196;0
168;0.164929381820083;0
169;0.16201524157197;0
170;0.15932525008377;0
171;0.1562990354557;0
172;0.153721118347456;0
173;0.151031142733813;0
174;0.148621384819176;0
175;0.146435775664452;0
176;0.144082039065236;0
177;0.141952467100489;0
178;0.139766857945765;0
179;0.138141668314495;0
180;0.136180223794241;0
181;0.134330869528501;0
182;0.132593589642718;0
183;0.130968400011448;0
184;0.129287157315642;0
185;0.127717988999792;0
186;0.126485075572927;0
187;0.125364268275134;0
188;0.124243429228225;0
189;0.12317865912041;0
190;0.121833671313588;0
191;0.120936996901149;0
192;0.120040338363268;0
193;0.118975568255453;0
194;0.118078893843014;0
195;0.117014107860641;0
196;0.115949337752826;0
197;0.115388910292093;0
198;0.114548296881469;0
199;0.11359560115361;0
200;0.11269893467845;0
201;0.111746238950591;0
202;0.111017699919923;0
203;0.11017707857202;0
204;0.109504584668609;0
205;0.108888135892456;0
206;0.108047514544553;0
207;0.107262938323907;0
208;0.106366279786026;0
209;0.106086070024299;0
210;0.105973987707064;0
211;0.105805860262571;0
212;0.10698272856218;0
213;0.108663963320706;0
214;0.110961662729945;0
215;0.113987885295293;0
216;0.117070145050619;0
217;0.120656795076701;0
218;0.124355519482739;0
219;0.128446535967739;0
220;0.131921079864749;0
221;0.135956059159771;0
222;0.140663516483646;0
223;0.145707228696505;0
224;0.150470739084916;0
225;0.155066106154277;0
226;0.158260464101396;0
227;0.160390051940701;0
228;0.162799809855337;0
229;0.164537089741121;0
230;0.165377711089024;0
231;0.16504145620004;0
232;0.163920648902246;0
233;0.161510859238494;0
234;0.157924209212412;0
235;0.152824475684133;0
236;0.147108269567863;0
237;0.140439351849176;0
238;0.133490248180599;0
239;0.125868634734053;0
240;0.116789959100729;0
241;0.105637740755358;0
242;0.0945415754745237;0
243;0.0851266449522159;0
244;0.0744227717503437;0
245;0.0632145241522739;0
246;0.0522304411886744;0
247;0.0415825972395013;0
248;0.0321676706858329;0
249;0.0242098182248606;0
250;0.0156355070661359;0
251;0.00857430917440497;0
252;0.00336247348569302;0
253;0;0
254;0;0
255;0.000952699696498491;0
256;0.00297018339105035;0
257;0.00470746327683417;0
258;0.00818201907976231;0
259;0.0148509248925308;0
260;0.0216319169911739;0
261;0.0281326993280897;0
262;0.0334566213026763;0
263;0.0407419798602379;0
264;0.0459538155489498;0
265;0.0489800420829375;0
266;0.0530710625365773;0
267;0.0600201741424336;0
268;0.0632145241522739;0
269;0.0643913845146031;0
270;0.0667451211138196;0
271;0.0696032241719546;0
272;0.0704438375825785;0
273;0.068986767458522;0
274;0.070948211978776;0
275;0.0714525863749736;0
276;0.0701075906308731;0
277;0.0688746930785659;0
278;0.0686505205068166;0
279;0.0675296973344655;0
280;0.0652880430524841;0
281;0.0711163394232682;0
282;0.079522521153181;0
283;0.0802510522465697;0
284;0.082436661401294;0
285;0.0850706077622378;0
286;0.090002229720583;0
287;0.0926361760815267;0
288;0.0937009541266208;0
289;0.0996413328146401;0
290;0.100425901098007;0
291;0.0916274272891317;0
292;0.0859672583628397;0
293;0.0796906485976732;0
294;0.07565567723993;0
295;0.0702757180753653;0
296;0.0595157997462361;0
297;0.0548643716750602;0
298;0.0503250338583984;0
299;0.0456175685972445;0
300;0.0420309304770813;0
301;0.034633485633645;0
302;0.0337928682543816;0
303;0.030822678910372;0
304;0.0276843700591492;0
305;0.0286931148829048;0
306;0.0275722917105536;0
307;0.031271012147952;0
308;0.0309908023862247;0
309;0.0361466008849586;0
310;0.0388365804672409;0
311;0.0437121692042475;0
312;0.0444407002976363;0
313;0.0479152600692039;0
314;0.0521743960614174;0
315;0.0581708119394147;0
316;0.0624299399943491;0
317;0.065175968672528;0
318;0.0683142735551113;0
319;0.073806315036911;0
320;0.0772808748084787;0
321;0.0812037559117078;0
322;0.0850145705722598;0
323;0.0906186864340156;0
324;0.0943174108400535;0
325;0.0989688389112294;0
326;0.10104235781144;0
327;0.105077329169183;0
328;0.103732341362361;0
329;0.105749823072593;0
330;0.10104235781144;0
331;0.103227966966164;0
332;0.0978480078015992;0
333;0.0985765388949879;0
334;0.0926922132715048;0
335;0.0908428510684858;0
336;0.0874243364241753;0
337;0.0819322949423755;0
338;0.0819322949423755;0
339;0.0757677595571651;0
340;0.07565567723993;0
341;0.0713404961204594;0
342;0.068090108920641;0
343;0.068986767458522;0
344;0.0625420223115842;0
345;0.0643353473246251;0
346;0.0602443308396248;0
347;0.0573301905915118;0
348;0.0586751783983332;0
349;0.0525106430131227;0
350;0.0525666881403798;0
351;0.0511656472690223;0
352;0.0474108896416459;0
353;0.0490921283688121;0
354;0.0464021487865298;0
355;0.0447209100593636;0
356;0.0474108896416459;0
357;0.0452813216455391;0
358;0.0466823585482571;0
359;0.0478031777519688;0
360;0.0444407002976363;0
361;0.0476910994033732;0
362;0.0466263094523605;0
363;0.0458977783589718;0
364;0.0503810789856555;0
365;0.0472427661657932;0
366;0.0506612808101038;0
367;0.0519502314269471;0
368;0.0505492064301477;0
369;0.0559852027846904;0
370;0.0550885442468094;0
371;0.0558170753401982;0
372;0.0601322564596687;0
373;0.0573862277814898;0
374;0.0610849521875277;0
375;0.061309124759277;0
376;0.0597399643807063;0
377;0.0638309808657066;0
378;0.0611409973147848;0
379;0.0623739028043711;0
380;0.0623739028043711;0
381;0.0582828942566498;0
382;0.0625980674388413;0
383;0.0594037094917219;0
384;0.0587872686528473;0
385;0.0599641290151765;0
386;0.0544160503433987;0
387;0.0564335320536308;0
388;0.0550885442468094;0
389;0.0522304411886744;0
390;0.0549764619295743;0
391;0.0515018942207276;0
392;0.0517821039824549;0
393;0.0526787625203359;0
394;0.0487558814171068;0
395;0.0515579472852637;0
396;0.0486998442271288;0
397;0.0481394247036741;0
398;0.0509975277618091;0
399;0.0469625564040659;0
400;0.0506612808101038;0
401;0.0497646222722228;0
402;0.0489240048929595;0
403;0.0525106430131227;0
404;0.0497085850822448;0
405;0.0511656472690223;0
406;0.0538556308199441;0
407;0.0509414905718311;0
408;0.0555368655784709;0
409;0.0541918777716495;0
410;0.0534073094882827;0
411;0.0562093594818816;0
412;0.0525666881403798;0
413;0.0554808283884928;0
414;0.0550885442468094;0
415;0.0529589722820632;0
416;0.0569939436398064;0
417;0.0536875033754519;0
418;0.054696252167847;0
419;0.0565456064335869;0
420;0.0525106430131227;0
421;0.0559291655947123;0
422;0.0543039600888846;0
423;0.0534073094882827;0
424;0.0564335320536308;0
425;0.0520623137441823;0
426;0.0549204168023172;0
427;0.0539116759472012;0
428;0.0516700216652198;0
429;0.0552006186267655;0
430;0.0515018942207276;0
431;0.0530150094720412;0
432;0.0536314661854739;0
433;0.0502689966684204;0
434;0.0539116759472012;0
435;0.0526227253303578;0
436;0.0519502314269471;0
437;0.0542479228989065;0
438;0.0499887869066931;0
439;0.0540237503271573;0
440;0.0520623137441823;0
441;0.0507733631273389;0
