"T";"S";"O"
0;0.00131832822037631;0
2;0.000958786067667712;0
4;0.00970620225536142;0
6;0.00997472543367497;0
8;0.00751934873720146;0
10;0.00499684158455818;0
12;0.00308817873293651;0
14;0.00181014254257243;0
16;0.00100927214971592;0
18;0.00977867009227086;0
20;0.0100598132048061;0
22;0.00758631997211596;0
24;0.00504254096129207;0
26;0.0135252291387327;0
28;0.0122357687810024;0
30;0.00882563527908392;0
32;0.00573786712040447;0
34;0.00350263284481757;0
36;0.0125926646629122;0
38;0.0116881808266876;0
40;0.0190483759057472;0
42;0.0160975052009583;0
44;0.011306586022512;0
46;0.0177905702902429;0
48;0.0149350986672076;0
50;0.0104586311464439;0
52;0.00669603068541744;0
54;0.0040525473583884;0
56;0.00234971410431489;0
58;0.00899882942622804;0
60;0.0096150833658216;0
62;0.00733655004583574;0
64;0.00540262702125363;0
66;0.00726559015773279;0
68;0.0269604810940042;0
70;0.0251152573373356;0
72;0.0288834982240201;0
74;0.0225758576724509;0
76;0.0153261577452321;0
78;0.00965336804050777;0
80;0.0163301898912885;0
82;0.0138880222984424;0
84;0.0202008789112613;0
86;0.016700048515351;0
88;0.00119677201361749;0
90;0.00277645938644419;0
92;0.00708914644182424;0
94;0.00781208691345551;0
96;0.0165481622669054;0
98;0.0251035010219098;0
100;0.031474821615369;0
102;0.0251701218346993;0
104;0.0172725902136217;0
106;0.0214884204921216;0
108;0.0276786349449233;0
110;0.0222777044506791;0
112;0.0258664060286122;0
114;0.0202681545447287;0
116;0.0137727276663619;0
118;0.019214050613376;0
120;0.0157420441715933;0
122;0.0214630280013912;0
124;0.0279067866518013;0
126;0.0225122047032505;0
128;0.0050985883659836;0
130;0.000327681911848644;0
132;0.001631154755268;0
134;0.001520408588834;0
136;0.00108379395773869;0
138;0.000674866058606733;0
140;0.000375091825708817;0
142;0.0107308730970722;0
144;0.0106082744225624;0
146;0.00242598650012401;0
148;0.00510688106919345;0
150;0.00447155864993791;0
152;0.0071567048156928;0
154;0.00830342001859535;0
156;0.0064854178512433;0
158;0.0149179244297907;0
160;0.0027305573029475;0
162;0.000797143041883265;0
164;0.0120619316574821;0
166;0.0118338195444125;0
168;0.00878951185104332;0
170;0.00580223091690919;0
172;0.00357602758293459;0
174;0.0125047381510802;0
176;0.022119094022973;0
178;0.0189640833948708;0
180;0.0134054840949031;0
182;0.00863563795957375;0
184;0.00525544126852668;0
186;0.0136048928965177;0
188;0.0122622064467528;0
190;0.0193693446366154;0
192;0.0162749683728317;0
194;0.0114038064194533;0
196;0.00730623895503165;0
198;0.00442646147134163;0
200;0.0131082633580811;0
202;0.0225100101233559;0
204;0.0192041183204068;0
206;0.0135477908413649;0
208;0.00158864530277945;0
210;0.00500441872274304;0
212;0.00457843164512472;0
